id,gold,pred,correct
mathvista_0864,16,5,0
mathvista_0865,A,A,1
mathvista_0866,D,A,0
mathvista_0867,22,22,1
mathvista_0868,5,5,1
mathvista_0869,2,2,1
mathvista_0870,A,A,1
mathvista_0871,2,2,1
mathvista_0872,D,B,0
mathvista_0873,3,3,1
mathvista_0874,2,2,1
mathvista_0875,2,2,1
mathvista_0876,C,C,1
mathvista_0877,7,7,1
mathvista_0878,C,C,1
mathvista_0879,2,2,1
mathvista_0880,252.65,5.50,0
mathvista_0881,A,A,1
mathvista_0882,A,A,1
mathvista_0883,15,16,0
mathvista_0884,D,D,1
mathvista_0885,18,18,1
mathvista_0886,6,6,1
mathvista_0887,A,A,1
mathvista_0888,3,3,1
mathvista_0889,A,A,1
mathvista_0890,A,A,1
mathvista_0891,4,4,1
mathvista_0892,B,B,1
mathvista_0893,0,"The blue function appears to be a downward-opening parabola. As x approaches negative infinity, the function values decrease without bound, indicating that the limit is negative infinity.

\(\boxed{-\infty}\)",0
mathvista_0894,9,9,1
mathvista_0895,E,,0
mathvista_0896,C,C,1
mathvista_0897,B,D,0
mathvista_0898,B,C,0
mathvista_0899,2123,2121,0
mathvista_0900,A,A,1
mathvista_0901,7,7,1
mathvista_0902,A,A,1
mathvista_0903,C,C,1
mathvista_0904,3,3,1
mathvista_0905,A,A,1
mathvista_0906,B,B,1
mathvista_0907,1970,1,0
mathvista_0908,C,C,1
mathvista_0909,C,A,0
mathvista_0910,2,2,1
mathvista_0911,B,A,0
mathvista_0912,4,4,1
mathvista_0913,A,A,1
mathvista_0914,9,9,1
mathvista_0915,C,C,1
mathvista_0916,C,A,0
mathvista_0917,1,1,1
mathvista_0918,1,14,0
mathvista_0919,7,3,0
mathvista_0920,30,60,0
mathvista_0921,D,S,0
mathvista_0922,1,1,1
mathvista_0923,F,F,1
mathvista_0924,A,B,0
mathvista_0925,19.5,19.5,1
mathvista_0926,7.07,28.26,0
mathvista_0927,A,A,1
mathvista_0928,5,5,1
mathvista_0929,85,85,1
mathvista_0930,A,A,1
mathvista_0931,B,O,0
mathvista_0932,A,A,1
mathvista_0933,9606,9606,1
mathvista_0934,10000,10000,1
mathvista_0935,A,A,1
mathvista_0936,0,0,1
mathvista_0937,A,,0
mathvista_0938,D,A,0
mathvista_0939,C,S,0
mathvista_0940,6,6,1
mathvista_0941,2,1,0
mathvista_0942,0,0,1
mathvista_0943,2,00,0
mathvista_0944,3,3,1
mathvista_0945,6,25,0
mathvista_0946,16,20,0
mathvista_0947,C,A,0
mathvista_0948,11,12,0
mathvista_0949,56,56,1
mathvista_0950,A,B,0
mathvista_0951,B,S,0
mathvista_0952,C,C,1
mathvista_0953,50,50,1
mathvista_0954,D,B,0
mathvista_0955,C,C,1
mathvista_0956,6,6,1
mathvista_0957,A,A,1
mathvista_0958,B,S,0
mathvista_0959,32,32,1
mathvista_0960,4,1,0
mathvista_0961,7,7,1
mathvista_0962,C,C,1
mathvista_0963,3,3,1
mathvista_0964,6,7,0
mathvista_0965,30,30,1
mathvista_0966,3,3,1
mathvista_0967,2,2,1
mathvista_0968,6,6,1
mathvista_0969,A,A,1
mathvista_0970,C,C,1
mathvista_0971,B,B,1
mathvista_0972,B,B,1
mathvista_0973,1,1,1
mathvista_0974,B,B,1
mathvista_0975,6,6,1
mathvista_0976,B,S,0
mathvista_0977,D,B,0
mathvista_0978,7,7,1
mathvista_0979,9079,9000,0
mathvista_0980,12,12,1
mathvista_0981,70.4,70.4,1
mathvista_0982,B,A,0
mathvista_0983,8,0,0
mathvista_0984,B,B,1
mathvista_0985,5,5,1
mathvista_0986,B,B,1
mathvista_0987,4232,8,0
mathvista_0988,1,5,0
mathvista_0989,9,9,1
mathvista_0990,B,B,1
mathvista_0991,C,C,1
mathvista_0992,B,B,1
mathvista_0993,9,3,0
mathvista_0994,A,A,1
mathvista_0995,18.27,18.27,1
mathvista_0996,2,2,1
mathvista_0997,B,B,1
mathvista_0998,A,A,1
mathvista_0999,4.5,8.7,0
mathvista_1000,9,10,0
__summary__,,acc=0.6220,622
