id,gold,pred,correct
mmstar_000720,C,C,1
mmstar_000467,C,D,0
mmstar_001276,A,A,1
mmstar_000420,C,A,0
mmstar_001250,B,S,0
mmstar_000615,B,B,1
mmstar_000983,B,,0
mmstar_000173,A,C,0
mmstar_001209,B,B,1
mmstar_001306,C,B,0
mmstar_000232,D,D,1
mmstar_000940,D,B,0
mmstar_001375,C,D,0
mmstar_000969,B,D,0
mmstar_000493,A,A,1
mmstar_000772,B,A,0
mmstar_001461,B,C,0
mmstar_001208,C,C,1
mmstar_000755,B,B,1
mmstar_001256,B,B,1
mmstar_000944,A,,0
mmstar_000421,D,S,0
mmstar_000103,A,A,1
mmstar_001090,A,C,0
mmstar_000864,D,D,1
mmstar_001012,A,D,0
mmstar_001436,A,,0
mmstar_001295,A,,0
mmstar_000453,A,A,1
mmstar_001497,C,A,0
mmstar_000198,B,,0
mmstar_000556,D,S,0
mmstar_000967,B,S,0
mmstar_001053,A,A,1
mmstar_000981,D,D,1
mmstar_000703,A,A,1
mmstar_000907,C,S,0
mmstar_000520,C,C,1
mmstar_000544,A,B,0
mmstar_001112,C,C,1
mmstar_000011,D,D,1
mmstar_000738,A,S,0
mmstar_000792,D,A,0
mmstar_000655,C,C,1
mmstar_000097,C,C,1
mmstar_000315,C,S,0
mmstar_000387,B,,0
mmstar_000448,D,D,1
mmstar_000158,B,,0
mmstar_000896,A,,0
mmstar_000974,B,B,1
mmstar_000518,B,D,0
mmstar_000609,A,S,0
mmstar_000068,A,A,1
mmstar_000741,B,A,0
mmstar_000236,D,,0
mmstar_001434,D,S,0
mmstar_000363,A,,0
mmstar_000850,A,A,1
mmstar_000389,D,D,1
mmstar_000863,C,A,0
mmstar_001448,A,S,0
mmstar_000061,B,B,1
mmstar_000136,B,B,1
mmstar_000476,B,B,1
mmstar_000631,C,B,0
mmstar_001417,B,A,0
mmstar_000704,A,A,1
mmstar_000252,B,,0
mmstar_000927,C,G,0
mmstar_000128,D,,0
mmstar_001298,A,,0
mmstar_000203,A,A,1
mmstar_000999,B,B,1
mmstar_000029,A,,0
mmstar_000786,A,A,1
mmstar_000737,B,B,1
mmstar_001442,A,N,0
mmstar_001289,C,C,1
mmstar_000371,A,B,0
mmstar_000002,D,B,0
mmstar_000601,C,,0
mmstar_000017,C,C,1
mmstar_000305,B,C,0
mmstar_001071,B,C,0
mmstar_001014,A,A,1
mmstar_001038,B,B,1
mmstar_000156,A,A,1
mmstar_001077,D,C,0
mmstar_001198,D,D,1
mmstar_001396,B,,0
mmstar_001322,C,D,0
mmstar_000659,B,B,1
mmstar_001195,D,D,1
mmstar_001496,C,C,1
mmstar_000419,D,D,1
mmstar_000307,D,D,1
mmstar_001288,B,B,1
mmstar_000457,D,,0
mmstar_001016,B,,0
mmstar_001418,B,,0
mmstar_000856,A,A,1
mmstar_001124,B,B,1
mmstar_001110,A,A,1
mmstar_000608,C,S,0
mmstar_000950,B,B,1
mmstar_000477,B,A,0
mmstar_000229,C,C,1
mmstar_001130,B,B,1
mmstar_000795,D,S,0
mmstar_000767,C,C,1
mmstar_001385,D,S,0
mmstar_000461,B,B,1
mmstar_001001,B,B,1
mmstar_000331,D,D,1
mmstar_000653,B,B,1
mmstar_000087,C,C,1
mmstar_001313,D,C,0
mmstar_000663,B,A,0
mmstar_001402,C,B,0
mmstar_001132,A,X,0
mmstar_000281,D,,0
mmstar_000396,B,,0
mmstar_000132,C,C,1
mmstar_000388,D,D,1
mmstar_000368,D,D,1
mmstar_000691,B,B,1
mmstar_001244,D,,0
mmstar_000921,B,D,0
mmstar_000479,C,C,1
mmstar_001216,A,A,1
mmstar_000765,B,,0
mmstar_000965,B,B,1
mmstar_000253,C,C,1
mmstar_001170,D,D,1
mmstar_000151,D,A,0
mmstar_001471,B,A,0
mmstar_001217,A,A,1
mmstar_001004,C,G,0
mmstar_000776,A,A,1
mmstar_000793,B,,0
mmstar_000513,D,D,1
mmstar_001057,A,A,1
mmstar_000536,D,A,0
mmstar_000094,A,,0
mmstar_000539,B,B,1
mmstar_000243,A,A,1
mmstar_001343,B,A,0
mmstar_000994,C,,0
mmstar_000511,C,A,0
mmstar_000883,A,S,0
mmstar_000218,A,A,1
mmstar_000946,B,B,1
mmstar_000766,B,A,0
mmstar_000245,C,,0
mmstar_001188,C,C,1
mmstar_001129,A,A,1
mmstar_000550,B,A,0
mmstar_000422,B,B,1
mmstar_000078,B,B,1
mmstar_000259,A,,0
mmstar_000147,B,A,0
mmstar_000369,D,,0
mmstar_001229,D,,0
mmstar_001169,A,O,0
mmstar_000583,C,S,0
mmstar_000495,D,C,0
mmstar_000664,A,A,1
mmstar_001494,A,J,0
mmstar_000680,B,B,1
mmstar_000920,D,D,1
mmstar_001447,C,A,0
mmstar_001148,A,B,0
mmstar_001341,A,S,0
mmstar_000244,A,S,0
mmstar_001228,D,D,1
mmstar_000558,C,B,0
mmstar_001069,C,A,0
mmstar_000941,D,B,0
mmstar_000475,A,A,1
mmstar_000273,A,C,0
mmstar_001274,C,,0
mmstar_000336,B,A,0
mmstar_000982,B,S,0
mmstar_000588,A,A,1
mmstar_000024,C,A,0
mmstar_000455,B,A,0
mmstar_000871,A,A,1
mmstar_000567,C,A,0
mmstar_000848,D,,0
mmstar_001061,D,D,1
mmstar_000346,B,,0
mmstar_001078,A,B,0
mmstar_000007,D,B,0
mmstar_001317,B,A,0
mmstar_000126,D,D,1
mmstar_000904,B,,0
mmstar_000538,B,,0
mmstar_001441,B,A,0
mmstar_000610,C,S,0
mmstar_000035,A,A,1
mmstar_000686,D,C,0
mmstar_000321,B,B,1
mmstar_000898,D,D,1
mmstar_000603,A,A,1
mmstar_001357,B,A,0
mmstar_000312,B,,0
mmstar_001323,D,,0
mmstar_000310,B,A,0
mmstar_000434,D,A,0
mmstar_000328,B,,0
mmstar_000297,D,D,1
mmstar_000890,C,C,1
mmstar_000254,C,D,0
mmstar_000217,A,A,1
mmstar_000551,D,,0
mmstar_001344,B,,0
mmstar_000326,D,D,1
mmstar_000789,B,B,1
mmstar_001231,B,B,1
mmstar_000726,C,,0
mmstar_000374,D,,0
mmstar_001359,C,B,0
mmstar_001334,B,B,1
mmstar_000447,D,A,0
mmstar_000101,B,C,0
mmstar_001156,D,A,0
mmstar_000777,D,A,0
mmstar_000332,A,A,1
mmstar_001260,B,S,0
mmstar_001452,D,L,0
mmstar_000480,B,A,0
mmstar_001115,C,C,1
mmstar_000881,A,B,0
mmstar_000607,D,A,0
mmstar_000614,D,D,1
mmstar_000688,D,C,0
mmstar_001419,A,B,0
mmstar_000224,D,D,1
mmstar_001280,A,A,1
mmstar_001122,A,S,0
mmstar_000027,A,A,1
mmstar_001379,C,B,0
mmstar_000928,C,C,1
mmstar_001388,A,E,0
mmstar_000599,B,A,0
mmstar_000268,A,C,0
mmstar_001105,D,,0
mmstar_001400,C,A,0
mmstar_001440,D,A,0
mmstar_000403,B,B,1
mmstar_000267,B,B,1
mmstar_000234,D,D,1
mmstar_001427,C,S,0
mmstar_001449,A,F,0
mmstar_000433,C,,0
mmstar_000202,B,B,1
mmstar_000360,A,A,1
mmstar_001036,C,A,0
mmstar_000783,B,,0
mmstar_000166,A,A,1
mmstar_000900,B,,0
mmstar_000425,C,C,1
mmstar_000327,D,,0
mmstar_001330,A,A,1
mmstar_000833,C,C,1
mmstar_001374,C,C,1
mmstar_000498,D,,0
mmstar_001163,C,,0
mmstar_000698,D,D,1
mmstar_000627,A,B,0
mmstar_000096,A,A,1
mmstar_000079,A,,0
mmstar_001108,A,C,0
mmstar_000239,A,B,0
mmstar_000586,A,A,1
mmstar_001232,B,B,1
mmstar_000285,C,D,0
mmstar_000426,B,B,1
mmstar_000598,A,,0
mmstar_000517,D,B,0
mmstar_000723,C,S,0
mmstar_000113,B,B,1
mmstar_001267,D,S,0
mmstar_000748,B,B,1
mmstar_000618,B,,0
mmstar_001109,D,D,1
mmstar_001414,A,D,0
mmstar_000582,D,,0
mmstar_001005,D,,0
mmstar_000193,C,C,1
mmstar_000064,B,A,0
mmstar_000070,B,A,0
mmstar_001080,B,,0
mmstar_001235,A,C,0
mmstar_000260,D,C,0
mmstar_001248,D,,0
mmstar_001373,D,B,0
mmstar_000009,D,S,0
mmstar_000344,D,,0
mmstar_000347,A,,0
mmstar_000734,A,A,1
mmstar_001316,B,S,0
mmstar_000629,B,A,0
mmstar_001270,A,S,0
mmstar_001382,A,D,0
mmstar_000529,A,S,0
mmstar_001151,D,S,0
mmstar_001140,A,C,0
mmstar_001475,A,B,0
mmstar_000892,A,A,1
mmstar_000796,B,S,0
mmstar_000724,D,,0
mmstar_000015,C,A,0
mmstar_000318,A,C,0
mmstar_001002,A,A,1
mmstar_000006,A,C,0
mmstar_000932,D,,0
mmstar_000385,B,,0
mmstar_000199,B,,0
mmstar_000468,A,B,0
mmstar_000299,A,D,0
mmstar_001162,C,,0
mmstar_000849,A,A,1
mmstar_000418,B,A,0
mmstar_001369,C,C,1
mmstar_000812,B,B,1
mmstar_000843,B,B,1
mmstar_001079,D,D,1
mmstar_000342,B,D,0
mmstar_001230,C,C,1
mmstar_001394,A,V,0
mmstar_000269,D,D,1
mmstar_000632,A,A,1
mmstar_001429,B,A,0
mmstar_000276,B,B,1
mmstar_001116,C,C,1
mmstar_001221,A,A,1
mmstar_001492,A,A,1
mmstar_000390,B,,0
mmstar_000262,D,A,0
mmstar_001424,A,A,1
mmstar_000112,D,B,0
mmstar_001333,B,S,0
mmstar_000964,B,A,0
mmstar_000031,A,A,1
mmstar_001293,B,B,1
mmstar_000319,A,D,0
mmstar_000377,B,D,0
mmstar_000736,C,C,1
mmstar_000206,C,C,1
mmstar_000370,B,,0
mmstar_000120,A,A,1
mmstar_000115,B,,0
mmstar_000541,B,B,1
mmstar_000341,B,,0
mmstar_001453,A,C,0
mmstar_000521,C,A,0
mmstar_001154,C,C,1
mmstar_000441,B,,0
mmstar_001352,A,A,1
mmstar_001125,A,A,1
mmstar_000768,A,C,0
mmstar_001459,A,A,1
mmstar_000154,B,A,0
mmstar_000971,B,B,1
mmstar_000075,B,B,1
mmstar_000872,B,B,1
mmstar_001331,B,B,1
mmstar_000839,C,C,1
mmstar_000502,C,A,0
mmstar_001029,D,,0
mmstar_001011,B,A,0
mmstar_001458,A,T,0
mmstar_000895,B,B,1
mmstar_000649,D,D,1
mmstar_000876,C,C,1
mmstar_000634,A,A,1
mmstar_000743,A,A,1
mmstar_000953,B,B,1
mmstar_001190,C,O,0
mmstar_000823,A,A,1
mmstar_000802,C,A,0
mmstar_001171,C,,0
mmstar_000334,A,A,1
mmstar_000201,A,A,1
mmstar_001207,C,,0
mmstar_001196,A,A,1
mmstar_000107,D,A,0
mmstar_000508,A,B,0
mmstar_001309,B,B,1
mmstar_000413,D,S,0
mmstar_000439,C,A,0
mmstar_000221,C,C,1
mmstar_000169,B,A,0
mmstar_001474,B,B,1
mmstar_001480,D,D,1
mmstar_000531,D,C,0
mmstar_001059,C,,0
mmstar_000818,C,C,1
mmstar_000753,D,C,0
mmstar_000996,A,S,0
mmstar_000504,A,,0
mmstar_000119,D,,0
mmstar_000072,A,S,0
mmstar_000330,A,A,1
mmstar_000980,A,F,0
mmstar_000291,B,B,1
mmstar_001290,D,A,0
mmstar_000196,A,A,1
mmstar_001045,B,I,0
mmstar_000033,A,A,1
mmstar_000679,B,A,0
mmstar_000826,C,,0
mmstar_000606,B,S,0
mmstar_001361,B,I,0
mmstar_000865,B,B,1
mmstar_001430,A,A,1
mmstar_001478,B,C,0
mmstar_000630,A,A,1
mmstar_001033,D,C,0
mmstar_001206,B,B,1
mmstar_000208,C,,0
mmstar_000512,D,S,0
mmstar_000759,C,D,0
mmstar_000668,C,A,0
mmstar_000540,B,A,0
mmstar_001412,B,B,1
mmstar_000957,A,A,1
mmstar_000240,D,D,1
mmstar_000121,A,A,1
mmstar_000837,C,C,1
mmstar_000911,B,B,1
mmstar_000074,A,C,0
mmstar_000592,A,D,0
mmstar_001479,B,B,1
mmstar_001184,B,B,1
mmstar_000569,D,D,1
mmstar_000274,D,C,0
mmstar_000353,B,D,0
mmstar_001415,A,A,1
mmstar_000613,B,A,0
mmstar_000402,C,,0
mmstar_000071,C,A,0
mmstar_000104,D,B,0
mmstar_000589,A,A,1
mmstar_001300,A,A,1
mmstar_001451,A,S,0
mmstar_000454,B,B,1
mmstar_000256,C,C,1
mmstar_000937,A,S,0
mmstar_001302,C,C,1
mmstar_000646,C,C,1
mmstar_000506,C,S,0
mmstar_000092,B,B,1
mmstar_001499,A,S,0
mmstar_001227,D,C,0
mmstar_000771,D,,0
mmstar_001346,D,B,0
mmstar_000004,A,A,1
mmstar_000164,A,A,1
mmstar_000445,A,C,0
mmstar_000756,B,,0
mmstar_000740,B,A,0
mmstar_000382,B,D,0
mmstar_000022,C,A,0
mmstar_000571,A,C,0
mmstar_001035,D,B,0
mmstar_000939,B,B,1
mmstar_001328,B,,0
mmstar_000906,D,D,1
mmstar_001457,B,C,0
mmstar_000062,A,A,1
mmstar_000635,C,A,0
mmstar_000255,A,A,1
mmstar_000194,D,S,0
mmstar_001178,A,A,1
mmstar_000913,C,,0
mmstar_000409,A,A,1
mmstar_000044,D,D,1
mmstar_000163,B,,0
mmstar_000623,A,A,1
mmstar_001376,C,S,0
mmstar_000153,B,A,0
mmstar_000731,D,S,0
mmstar_000417,B,,0
mmstar_000725,B,B,1
__summary__,,acc=0.4253,638
